sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",temporarily reduces fever
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",temporarily relieves common coldflu symptoms
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",promotes nasal sinus drainage
sudafed pe (phenylephrine),"cough/cold/flu combinations, daytime",temporarily reduces fever
tylenol cold,"cough/cold/flu combinations, daytime",temporarily relieves following coldflu symptoms
tylenol cold,"cough/cold/flu combinations, daytime",minor aches pains
tylenol cold,"cough/cold/flu combinations, daytime",headache
tylenol cold,"cough/cold/flu combinations, daytime",sore throat
tylenol cold,"cough/cold/flu combinations, daytime",nasal congestion
tylenol cold,"cough/cold/flu combinations, daytime",cough
tylenol cold,"cough/cold/flu combinations, daytime",minor aches pains
tylenol cold,"cough/cold/flu combinations, daytime",headache
tylenol cold,"cough/cold/flu combinations, daytime",sore throat
tylenol cold,"cough/cold/flu combinations, daytime",nasal congestion
tylenol cold,"cough/cold/flu combinations, daytime",cough
tylenol cold,"cough/cold/flu combinations, daytime",helps loosen phlegm mucus thin bronchial secretions make coughs productive
tylenol cold,"cough/cold/flu combinations, daytime",temporarily reduces fever
tylenol cold,"cough/cold/flu combinations, daytime",temporary relief following cold symptoms
tylenol cold,"cough/cold/flu combinations, daytime",minor aches pains
tylenol cold,"cough/cold/flu combinations, daytime",headache
tylenol cold,"cough/cold/flu combinations, daytime",sore throat
tylenol cold,"cough/cold/flu combinations, daytime",nasal congestion
tylenol cold,"cough/cold/flu combinations, daytime",sinus congestion pressure
tylenol cold,"cough/cold/flu combinations, daytime",minor aches pains
tylenol cold,"cough/cold/flu combinations, daytime",headache
tylenol cold,"cough/cold/flu combinations, daytime",sore throat
tylenol cold,"cough/cold/flu combinations, daytime",nasal congestion
tylenol cold,"cough/cold/flu combinations, daytime",sinus congestion pressure
tylenol cold,"cough/cold/flu combinations, daytime",helps loosen phlegm mucus thin bronchial secretions make coughs productive
tylenol cold,"cough/cold/flu combinations, daytime",temporarily reduces fever
cepacol,"topical cough suppressants, lozenges",relieves irritation
cepacol,"topical cough suppressants, lozenges",pain discomfort throat sore mouth
cepacol,"topical cough suppressants, lozenges",protects irritated areas sore throat sore mouth
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore mouth
cepacol,"topical cough suppressants, lozenges",minor mouth irritation
cepacol,"topical cough suppressants, lozenges",pain associated canker sores
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore mouth
cepacol,"topical cough suppressants, lozenges",minor mouth irritation
cepacol,"topical cough suppressants, lozenges",pain associated canker sores
cepacol,"topical cough suppressants, lozenges",cough due minor throat bronchial irritation may occur common cold
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore
cepacol,"topical cough suppressants, lozenges",minor mouth
cepacol,"topical cough suppressants, lozenges",pain associated canker sores
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore mouth
cepacol,"topical cough suppressants, lozenges",minor mouth irritation
cepacol,"topical cough suppressants, lozenges",pain associated canker sores
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore
cepacol,"topical cough suppressants, lozenges",minor mouth irritation
cepacol,"topical cough suppressants, lozenges",sore throat
cepacol,"topical cough suppressants, lozenges",sore mouth
cepacol,"topical cough suppressants, lozenges",minor mouth irritation
cepacol,"topical cough suppressants, lozenges",pain associated canker sores
sucrets,"topical cough suppressants, lozenges",occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",cough associated cold inhaled irritants
sucrets,"topical cough suppressants, lozenges",protection irritated areas sore mouth throat
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",minor irritation
sucrets,"topical cough suppressants, lozenges",sore mouth
sucrets,"topical cough suppressants, lozenges",sore throat
sucrets,"topical cough suppressants, lozenges",minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore mouth
sucrets,"topical cough suppressants, lozenges",sore throat
sucrets,"topical cough suppressants, lozenges",occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",cough associated cold inhaled irritants
sucrets,"topical cough suppressants, lozenges",occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",cough associated cold inhaled irritants
sucrets,"topical cough suppressants, lozenges",protection irritated areas sore mouth throat
sucrets,"topical cough suppressants, lozenges",temporarily relieves occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",protection irritated areas sore mouth throat
sucrets,"topical cough suppressants, lozenges",temporarily relieves occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",protection irritated areas sore mouth throat
sucrets,"topical cough suppressants, lozenges",occasional minor irritation
sucrets,"topical cough suppressants, lozenges",pain
sucrets,"topical cough suppressants, lozenges",sore throat sore mouth
sucrets,"topical cough suppressants, lozenges",cough associated cold inhaled irritants
halls,"topical cough suppressants, lozenges",cough due cold
halls,"topical cough suppressants, lozenges",occasional minor irritations sore throat
halls,"topical cough suppressants, lozenges",cough due cold
halls,"topical cough suppressants, lozenges",occasional minor irritation sore throat
halls,"topical cough suppressants, lozenges",cough due cold
halls,"topical cough suppressants, lozenges",occasional minor irritation sore throat
halls,"topical cough suppressants, lozenges",cough due cold
halls,"topical cough suppressants, lozenges",occasional minor irritation sore throat
sucrets,cold remedies,temporarily relieves occasional minor irritation
sucrets,cold remedies,pain
sucrets,cold remedies,sore throat sore mouth
sucrets,cold remedies,protection irritated areas sore mouth throat
sucrets,cold remedies,occasional minor irritation
sucrets,cold remedies,pain
sucrets,cold remedies,sore throat sore mouth
sucrets,cold remedies,cough associated cold inhaled irritants
sucrets,cold remedies,occasional minor irritation
sucrets,cold remedies,pain
sucrets,cold remedies,sore throat sore mouth
sucrets,cold remedies,cough associated cold inhaled irritants
sucrets,cold remedies,protection irritated areas sore mouth throat
zicam,cold remedies,helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus
zicam,cold remedies,cough due minor throat bronchial irritation
zicam,cold remedies,minor aches pains
zicam,cold remedies,sore throat
zicam,cold remedies,muscular aches
zicam,cold remedies,headache
zicam,cold remedies,fever
zicam,cold remedies,cough due minor throat bronchial irritation
zicam,cold remedies,minor aches pains
zicam,cold remedies,sore throat
zicam,cold remedies,muscular aches
zicam,cold remedies,headache
zicam,cold remedies,fever
zicam,cold remedies,runny nose
zicam,cold remedies,watery eyes
zicam,cold remedies,sneezing
zicam,cold remedies,reduces duration common cold
zicam,cold remedies,reduces severity cold symptoms
zicam,cold remedies,sore throat
zicam,cold remedies,stuffy nose
zicam,cold remedies,sneezing
zicam,cold remedies,coughing
zicam,cold remedies,congestion
zicam,cold remedies,sore throat
zicam,cold remedies,stuffy nose
zicam,cold remedies,sneezing
zicam,cold remedies,coughing
zicam,cold remedies,congestion
zicam,cold remedies,temporarily relieves symptoms common cold
zicam,cold remedies,nasal congestion
zicam,cold remedies,runny nose
zicam,cold remedies,scratchy throat
zicam,cold remedies,nasal congestion
zicam,cold remedies,runny nose
zicam,cold remedies,scratchy throat
cepacol,cold remedies,sore throat
cepacol,cold remedies,sore mouth
cepacol,cold remedies,minor mouth irritation
cepacol,cold remedies,pain associated canker sores
cepacol,cold remedies,sore throat
cepacol,cold remedies,sore mouth
cepacol,cold remedies,minor mouth irritation
cepacol,cold remedies,pain associated canker sores
cepacol,cold remedies,irritation
cepacol,cold remedies,pain
cepacol,cold remedies,sore mouth sore throat
cepacol,cold remedies,pain due canker
cepacol,cold remedies,pain due minor irritation injury mouth
cepacol,cold remedies,protection irritated areas sore mouth sore throat
cepacol,cold remedies,sore throat
cepacol,cold remedies,sore mouth
cepacol,cold remedies,minor mouth irritation
cepacol,cold remedies,pain associated canker sores
cepacol,cold remedies,cough due minor throat bronchial irritation may occur common cold
cepacol,cold remedies,sore throat
cepacol,cold remedies,sore mouth
cepacol,cold remedies,minor mouth irritation
cepacol,cold remedies,pain associated canker sores
cepacol,cold remedies,sore throat
cepacol,cold remedies,sore mouth
cepacol,cold remedies,minor mouth irritation
cepacol,cold remedies,pain associated canker sores
zicam,zinc cold remedies,nasal decongestant
zicam,zinc cold remedies,temporarily controls cough due minor throat bronchial irritation
zicam,zinc cold remedies,helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus
zicam,zinc cold remedies,cough due minor throat bronchial irritation
zicam,zinc cold remedies,minor aches pains
zicam,zinc cold remedies,sore throat
zicam,zinc cold remedies,muscular aches
zicam,zinc cold remedies,headache
zicam,zinc cold remedies,fever
zicam,zinc cold remedies,cough due minor throat bronchial irritation
zicam,zinc cold remedies,minor aches pains
zicam,zinc cold remedies,sore throat
zicam,zinc cold remedies,muscular aches
zicam,zinc cold remedies,headache
zicam,zinc cold remedies,fever
zicam,zinc cold remedies,runny nose
zicam,zinc cold remedies,watery eyes
zicam,zinc cold remedies,sneezing
zicam,zinc cold remedies,reduces duration common cold
zicam,zinc cold remedies,reduces severity cold symptoms
zicam,zinc cold remedies,sore throat
zicam,zinc cold remedies,stuffy nose
zicam,zinc cold remedies,sneezing
zicam,zinc cold remedies,coughing
zicam,zinc cold remedies,congestion
zicam,zinc cold remedies,sore throat
zicam,zinc cold remedies,stuffy nose
zicam,zinc cold remedies,sneezing
zicam,zinc cold remedies,coughing
zicam,zinc cold remedies,congestion
sucrets,zinc lozenges,occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,cough associated cold inhaled irritants
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,minor irritation
sucrets,zinc lozenges,sore mouth
sucrets,zinc lozenges,sore throat
sucrets,zinc lozenges,occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,cough associated cold inhaled irritants
sucrets,zinc lozenges,protection irritated areas sore mouth throat
sucrets,zinc lozenges,occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,cough associated cold inhaled irritants
sucrets,zinc lozenges,protection irritated areas sore mouth throat
sucrets,zinc lozenges,minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore mouth
sucrets,zinc lozenges,sore throat
sucrets,zinc lozenges,occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,cough associated cold inhaled irritants
sucrets,zinc lozenges,temporarily relieves occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,protection irritated areas sore mouth throat
sucrets,zinc lozenges,temporarily relieves occasional minor irritation
sucrets,zinc lozenges,pain
sucrets,zinc lozenges,sore throat sore mouth
sucrets,zinc lozenges,protection irritated areas sore mouth throat
advil cold & sinus,"cough/cold/flu combinations, solid formulations",headache
advil cold & sinus,"cough/cold/flu combinations, solid formulations",fever
advil cold & sinus,"cough/cold/flu combinations, solid formulations",sinus pressure
advil cold & sinus,"cough/cold/flu combinations, solid formulations",nasal congestion
advil cold & sinus,"cough/cold/flu combinations, solid formulations",minor body aches pains
advil cold & sinus,"cough/cold/flu combinations, solid formulations",headache
advil cold & sinus,"cough/cold/flu combinations, solid formulations",fever
advil cold & sinus,"cough/cold/flu combinations, solid formulations",sinus pressure
advil cold & sinus,"cough/cold/flu combinations, solid formulations",nasal congestion
advil cold & sinus,"cough/cold/flu combinations, solid formulations",minor body aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due hay fever upper respiratory allergies runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itching nose throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itchy
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",watery eyes
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",helps clear nasal passages shrinks swollen membranes
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal sinus congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal sinus congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due hay fever upper respiratory allergies runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itching nose throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itchy
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",watery eyes
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due cold flu
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",headache
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",minor aches pains
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",cough
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sore throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",nasal congestion
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sinus congestion pressure
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due hay fever upper respiratory allergies runny nose
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",sneezing
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itching nose throat
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",itchy
alka-seltzer plus,"cough/cold/flu combinations, solid formulations",watery eyes
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves cough due minor throat bronchial irritation may occur cold
coricidin hbp,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions make coughs productive
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves cough due minor throat bronchial irritation may occur cold
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves runny nose sneezing due common cold
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",cough
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing
coricidin hbp,"cough/cold/flu combinations, solid formulations",minor aches pains
coricidin hbp,"cough/cold/flu combinations, solid formulations",headache
coricidin hbp,"cough/cold/flu combinations, solid formulations",cough
coricidin hbp,"cough/cold/flu combinations, solid formulations",runny nose
coricidin hbp,"cough/cold/flu combinations, solid formulations",sneezing
coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily reduces fever
